#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
2_HSPC_H3K27Ac_peak_22364_lociStitched	chr15	62411390	62412403	2	533	383.4205	14201	0
1_HSPC_H3K27Ac_peak_12070_lociStitched	chr11	65129583	65130088	1	506	383.3455	14202	0
1_HSPC_H3K27Ac_peak_54845_lociStitched	chr5	150505246	150505777	1	532	383.3289	14203	0
1_HSPC_H3K27Ac_peak_19033_lociStitched	chr13	113260374	113260857	1	484	382.9707	14204	0
1_HSPC_H3K27Ac_peak_71112_lociStitched	chrX	153755085	153755470	1	386	382.921	14205	0
1_HSPC_H3K27Ac_peak_11751_lociStitched	chr11	60917439	60917886	1	448	382.8555	14206	0
1_HSPC_H3K27Ac_peak_31082_lociStitched	chr18	45827001	45827405	1	405	382.8304	14207	0
2_HSPC_H3K27Ac_peak_53086_lociStitched	chr5	67110681	67111409	2	616	382.7824	14208	0
1_HSPC_H3K27Ac_peak_56310_lociStitched	chr6	18477960	18478526	1	567	382.7292	14209	0
1_HSPC_H3K27Ac_peak_34573_lociStitched	chr19	55516946	55517371	1	426	382.7125	14210	0
1_HSPC_H3K27Ac_peak_22874_lociStitched	chr15	74782408	74782885	1	478	382.6017	14211	0
1_HSPC_H3K27Ac_peak_45131_lociStitched	chr3	12503717	12504145	1	429	382.418	14212	0
1_HSPC_H3K27Ac_peak_13862_lociStitched	chr11	133907100	133907499	1	400	382.3617	14213	0
1_HSPC_H3K27Ac_peak_43605_lociStitched	chr22	24162998	24163565	1	568	382.158	14214	0
2_HSPC_H3K27Ac_peak_34992_lociStitched	chr2	9258537	9259347	2	707	382.158	14215	0
1_HSPC_H3K27Ac_peak_38666_lociStitched	chr2	168881948	168882649	1	702	381.8347	14216	0
2_HSPC_H3K27Ac_peak_5133_lociStitched	chr1	174201404	174202380	2	653	381.3232	14217	0
1_HSPC_H3K27Ac_peak_67604_lociStitched	chr9	100337293	100337709	1	417	381.1808	14218	0
1_HSPC_H3K27Ac_peak_64904_lociStitched	chr8	101635646	101636135	1	490	381.0288	14219	0
1_HSPC_H3K27Ac_peak_28739_lociStitched	chr17	48194727	48195287	1	561	381.024	14220	0
1_HSPC_H3K27Ac_peak_68242_lociStitched	chr9	125765171	125765586	1	416	380.887	14221	0
1_HSPC_H3K27Ac_peak_32913_lociStitched	chr19	17790463	17791044	1	582	380.8455	14222	0
1_HSPC_H3K27Ac_peak_6515_lociStitched	chr1	228804525	228804948	1	424	380.7846	14223	0
1_HSPC_H3K27Ac_peak_31247_lociStitched	chr18	55190671	55191127	1	457	380.7144	14224	0
1_HSPC_H3K27Ac_peak_40358_lociStitched	chr2	242670243	242670488	1	246	380.7055	14225	0
1_HSPC_H3K27Ac_peak_2387_lociStitched	chr1	59049744	59050246	1	503	380.6164	14226	0
1_HSPC_H3K27Ac_peak_10791_lociStitched	chr11	9725004	9725418	1	415	380.5488	14227	0
1_HSPC_H3K27Ac_peak_28932_lociStitched	chr17	55828055	55828710	1	656	380.4895	14228	0
2_HSPC_H3K27Ac_peak_55740_lociStitched	chr6	5865361	5866307	2	863	380.3866	14229	0
2_HSPC_H3K27Ac_peak_3931_lociStitched	chr1	147550186	147551227	2	596	380.3814	14230	0
1_HSPC_H3K27Ac_peak_53001_lociStitched	chr5	61727914	61728332	1	419	380.171	14231	0
2_HSPC_H3K27Ac_peak_8472_lociStitched	chr10	60081959	60082833	2	649	380.0152	14232	0
1_HSPC_H3K27Ac_peak_14108_lociStitched	chr12	4501219	4501735	1	517	379.9824	14233	0
1_HSPC_H3K27Ac_peak_1855_lociStitched	chr1	42046383	42046904	1	522	379.9132	14234	0
1_HSPC_H3K27Ac_peak_7649_lociStitched	chr10	16874604	16875146	1	543	379.7252	14235	0
1_HSPC_H3K27Ac_peak_5237_lociStitched	chr1	180086086	180086746	1	661	379.632	14236	0
1_HSPC_H3K27Ac_peak_62772_lociStitched	chr7	142902712	142903142	1	431	379.475	14237	0
2_HSPC_H3K27Ac_peak_35230_lociStitched	chr2	20724333	20725116	2	543	379.2852	14238	0
1_HSPC_H3K27Ac_peak_6925_lociStitched	chr1	243177887	243178277	1	391	379.275	14239	0
1_HSPC_H3K27Ac_peak_1488_lociStitched	chr1	33160656	33161307	1	652	379.2726	14240	0
1_HSPC_H3K27Ac_peak_19279_lociStitched	chr14	23291531	23291943	1	413	379.1636	14241	0
1_HSPC_H3K27Ac_peak_40105_lociStitched	chr2	233228293	233228809	1	517	379.1052	14242	0
2_HSPC_H3K27Ac_peak_15780_lociStitched	chr12	62910177	62911471	2	437	378.8832	14243	0
1_HSPC_H3K27Ac_peak_59666_lociStitched	chr7	1572889	1573145	1	257	378.88	14244	0
1_HSPC_H3K27Ac_peak_29817_lociStitched	chr17	75859826	75860287	1	462	378.8498	14245	0
1_HSPC_H3K27Ac_peak_49340_lociStitched	chr3	197574750	197575331	1	582	378.812	14246	0
2_HSPC_H3K27Ac_peak_53181_lociStitched	chr5	69794757	69795393	2	533	378.8016	14247	0
1_HSPC_H3K27Ac_peak_5533_lociStitched	chr1	193387333	193387886	1	554	378.6944	14248	0
1_HSPC_H3K27Ac_peak_55131_lociStitched	chr5	169949050	169949690	1	641	378.688	14249	0
2_HSPC_H3K27Ac_peak_31225_lociStitched	chr18	53445954	53446836	2	594	378.5544	14250	0
2_HSPC_H3K27Ac_peak_48917_lociStitched	chr3	185347645	185348423	2	630	378.497	14251	0
2_HSPC_H3K27Ac_peak_54638_lociStitched	chr5	146101802	146102889	2	721	378.4934	14252	0
1_HSPC_H3K27Ac_peak_29522_lociStitched	chr17	72474667	72475049	1	383	378.4856	14253	0
1_HSPC_H3K27Ac_peak_26039_lociStitched	chr16	75454976	75455495	1	520	378.2991	14254	0
1_HSPC_H3K27Ac_peak_61713_lociStitched	chr7	98928667	98929011	1	345	378.2968	14255	0
1_HSPC_H3K27Ac_peak_22800_lociStitched	chr15	72712693	72713272	1	580	378.2607	14256	0
2_HSPC_H3K27Ac_peak_62195_lociStitched	chr7	116484276	116485132	2	524	378.1808	14257	0
1_HSPC_H3K27Ac_peak_12422_lociStitched	chr11	70316545	70317057	1	513	378.112	14258	0
1_HSPC_H3K27Ac_peak_60032_lociStitched	chr7	16856241	16856683	1	443	377.9984	14259	0
1_HSPC_H3K27Ac_peak_5109_lociStitched	chr1	173193608	173194201	1	594	377.9782	14260	0
2_HSPC_H3K27Ac_peak_49081_lociStitched	chr3	191726117	191727190	2	649	377.9106	14261	0
1_HSPC_H3K27Ac_peak_21759_lociStitched	chr15	41158204	41158568	1	365	377.9048	14262	0
2_HSPC_H3K27Ac_peak_60877_lociStitched	chr7	48284488	48286059	2	482	377.8255	14263	0
1_HSPC_H3K27Ac_peak_42738_lociStitched	chr21	37485260	37485849	1	590	377.7846	14264	0
2_HSPC_H3K27Ac_peak_57875_lociStitched	chr6	80959648	80960743	2	526	377.775	14265	0
2_HSPC_H3K27Ac_peak_61356_lociStitched	chr7	75535025	75535970	2	483	377.5275	14266	0
1_HSPC_H3K27Ac_peak_45439_lociStitched	chr3	22754818	22755440	1	623	377.3674	14267	0
1_HSPC_H3K27Ac_peak_15669_lociStitched	chr12	57463522	57463846	1	325	377.3628	14268	0
2_HSPC_H3K27Ac_peak_54873_lociStitched	chr5	150992190	150992986	2	671	377.2244	14269	0
1_HSPC_H3K27Ac_peak_53183_lociStitched	chr5	69816400	69816841	1	442	377.1873	14270	0
1_HSPC_H3K27Ac_peak_13689_lociStitched	chr11	126042648	126043127	1	480	377.1167	14271	0
2_HSPC_H3K27Ac_peak_18391_lociStitched	chr13	51904706	51905396	2	432	377.016	14272	0
1_HSPC_H3K27Ac_peak_33143_lociStitched	chr19	21751606	21752049	1	444	376.7715	14273	0
1_HSPC_H3K27Ac_peak_19596_lociStitched	chr14	38594721	38595285	1	565	376.752	14274	0
1_HSPC_H3K27Ac_peak_10416_lociStitched	chr11	642596	642958	1	363	376.661	14275	0
1_HSPC_H3K27Ac_peak_58934_lociStitched	chr6	142553479	142554164	1	686	376.613	14276	0
2_HSPC_H3K27Ac_peak_19344_lociStitched	chr14	24163538	24164239	2	628	376.5071	14277	0
1_HSPC_H3K27Ac_peak_59162_lociStitched	chr6	150246692	150247404	1	713	376.3632	14278	0
2_HSPC_H3K27Ac_peak_20165_lociStitched	chr14	68950315	68951290	2	433	376.35	14279	0
1_HSPC_H3K27Ac_peak_25944_lociStitched	chr16	71914635	71915028	1	394	376.3368	14280	0
2_HSPC_H3K27Ac_peak_52920_lociStitched	chr5	58082147	58083028	2	775	375.9227	14281	0
1_HSPC_H3K27Ac_peak_15742_lociStitched	chr12	60232789	60233377	1	589	375.9084	14282	0
1_HSPC_H3K27Ac_peak_47758_lociStitched	chr3	132192349	132192903	1	555	375.8336	14283	0
2_HSPC_H3K27Ac_peak_23651_lociStitched	chr15	97125397	97126170	2	648	375.8326	14284	0
1_HSPC_H3K27Ac_peak_25378_lociStitched	chr16	49564898	49565310	1	413	375.8264	14285	0
2_HSPC_H3K27Ac_peak_45035_lociStitched	chr3	9904097	9904758	2	509	375.7785	14286	0
1_HSPC_H3K27Ac_peak_47193_lociStitched	chr3	113386556	113387192	1	637	375.7488	14287	0
2_HSPC_H3K27Ac_peak_28460_lociStitched	chr17	42366219	42367064	2	625	375.6025	14288	0
2_HSPC_H3K27Ac_peak_24118_lociStitched	chr16	3500819	3501414	2	504	375.326	14289	0
1_HSPC_H3K27Ac_peak_69178_lociStitched	chr9_gl000199_random	137948	138258	1	311	375.317	14290	0
1_HSPC_H3K27Ac_peak_51580_lociStitched	chr4	144928358	144928809	1	452	375.2771	14291	0
1_HSPC_H3K27Ac_peak_37994_lociStitched	chr2	124529015	124529655	1	641	375.232	14292	0
2_HSPC_H3K27Ac_peak_21591_lociStitched	chr15	33932078	33932704	2	556	375.1618	14293	0
2_HSPC_H3K27Ac_peak_66586_lociStitched	chr9	36765769	36766468	2	503	375.1533	14294	0
1_HSPC_H3K27Ac_peak_58565_lociStitched	chr6	127777906	127778253	1	348	375.0723	14295	0
2_HSPC_H3K27Ac_peak_2607_lociStitched	chr1	66717243	66717946	2	479	375.0505	14296	0
1_HSPC_H3K27Ac_peak_31353_lociStitched	chr18	60881319	60881566	1	248	374.946	14297	0
1_HSPC_H3K27Ac_peak_56404_lociStitched	chr6	22954924	22955574	1	651	374.855	14298	0
1_HSPC_H3K27Ac_peak_39408_lociStitched	chr2	202102374	202102589	1	216	374.831	14299	0
2_HSPC_H3K27Ac_peak_52030_lociStitched	chr4	184718353	184719197	2	741	374.8204	14300	0
1_HSPC_H3K27Ac_peak_20581_lociStitched	chr14	78447160	78447671	1	512	374.8185	14301	0
1_HSPC_H3K27Ac_peak_66210_lociStitched	chr9	12972875	12973479	1	605	374.782	14302	0
1_HSPC_H3K27Ac_peak_17352_lociStitched	chr12	127650450	127650769	1	320	374.6974	14303	0
1_HSPC_H3K27Ac_peak_47816_lociStitched	chr3	135853843	135854530	1	688	374.6898	14304	0
2_HSPC_H3K27Ac_peak_68097_lociStitched	chr9	123324796	123325613	2	513	374.5945	14305	0
2_HSPC_H3K27Ac_peak_15030_lociStitched	chr12	42415186	42416050	2	485	374.544	14306	0
1_HSPC_H3K27Ac_peak_61855_lociStitched	chr7	101054607	101054980	1	374	374.5293	14307	0
2_HSPC_H3K27Ac_peak_32808_lociStitched	chr19	16477338	16478122	2	567	374.4384	14308	0
1_HSPC_H3K27Ac_peak_35808_lociStitched	chr2	41736946	41737638	1	693	374.372	14309	0
2_HSPC_H3K27Ac_peak_64576_lociStitched	chr8	81776810	81777736	2	524	374.2892	14310	0
1_HSPC_H3K27Ac_peak_63946_lociStitched	chr8	41541044	41541438	1	395	374.2606	14311	0
2_HSPC_H3K27Ac_peak_30275_lociStitched	chr18	2516004	2516891	2	552	374.2253	14312	0
1_HSPC_H3K27Ac_peak_14889_lociStitched	chr12	31219455	31219873	1	419	373.901	14313	0
1_HSPC_H3K27Ac_peak_47056_lociStitched	chr3	106176621	106177301	1	681	373.728	14314	0
1_HSPC_H3K27Ac_peak_8685_lociStitched	chr10	71956974	71957399	1	426	373.575	14315	0
1_HSPC_H3K27Ac_peak_27310_lociStitched	chr17	17387620	17388192	1	573	373.4588	14316	0
2_HSPC_H3K27Ac_peak_49791_lociStitched	chr4	15834021	15834897	2	653	373.3512	14317	0
1_HSPC_H3K27Ac_peak_58140_lociStitched	chr6	107297289	107297831	1	543	373.2754	14318	0
1_HSPC_H3K27Ac_peak_35910_lociStitched	chr2	43493729	43494247	1	519	373.2708	14319	0
1_HSPC_H3K27Ac_peak_57591_lociStitched	chr6	47343030	47343396	1	367	373.137	14320	0
2_HSPC_H3K27Ac_peak_30398_lociStitched	chr18	6210117	6210983	2	642	372.8996	14321	0
2_HSPC_H3K27Ac_peak_40910_lociStitched	chr20	18237414	18238306	2	539	372.856	14322	0
1_HSPC_H3K27Ac_peak_32222_lociStitched	chr19	7799387	7799794	1	408	372.8527	14323	0
1_HSPC_H3K27Ac_peak_49076_lociStitched	chr3	190701407	190701795	1	389	372.8292	14324	0
1_HSPC_H3K27Ac_peak_53544_lociStitched	chr5	83584012	83584637	1	626	372.8125	14325	0
1_HSPC_H3K27Ac_peak_70165_lociStitched	chrX	56791652	56792149	1	498	372.7997	14326	0
1_HSPC_H3K27Ac_peak_31796_lociStitched	chr19	1948700	1949156	1	457	372.6432	14327	0
1_HSPC_H3K27Ac_peak_40042_lociStitched	chr2	232106783	232107371	1	589	372.6156	14328	0
2_HSPC_H3K27Ac_peak_12616_lociStitched	chr11	74344396	74345193	2	484	372.5975	14329	0
1_HSPC_H3K27Ac_peak_18041_lociStitched	chr13	43629425	43629865	1	441	372.592	14330	0
2_HSPC_H3K27Ac_peak_53138_lociStitched	chr5	68826551	68827169	2	530	372.4686	14331	0
2_HSPC_H3K27Ac_peak_15538_lociStitched	chr12	55010656	55011392	2	562	372.416	14332	0
1_HSPC_H3K27Ac_peak_4555_lociStitched	chr1	158624326	158624857	1	532	372.3372	14333	0
1_HSPC_H3K27Ac_peak_62211_lociStitched	chr7	117413678	117414191	1	514	372.3354	14334	0
2_HSPC_H3K27Ac_peak_13887_lociStitched	chr12	328829	329528	2	449	372.2874	14335	0
2_HSPC_H3K27Ac_peak_1884_lociStitched	chr1	42611340	42612147	2	598	372.2691	14336	0
1_HSPC_H3K27Ac_peak_68718_lociStitched	chr9	133918656	133919146	1	491	372.253	14337	0
1_HSPC_H3K27Ac_peak_51965_lociStitched	chr4	176867649	176868425	1	777	372.2472	14338	0
1_HSPC_H3K27Ac_peak_40043_lociStitched	chr2	232145557	232146222	1	666	372.2005	14339	0
1_HSPC_H3K27Ac_peak_13050_lociStitched	chr11	97834786	97835573	1	788	372.1723	14340	0
2_HSPC_H3K27Ac_peak_43838_lociStitched	chr22	30053972	30055002	2	480	372.036	14341	0
2_HSPC_H3K27Ac_peak_48542_lociStitched	chr3	169925302	169926036	2	635	371.9912	14342	0
1_HSPC_H3K27Ac_peak_64292_lociStitched	chr8	61862981	61863395	1	415	371.979	14343	0
1_HSPC_H3K27Ac_peak_53721_lociStitched	chr5	96232125	96232628	1	504	371.9685	14344	0
1_HSPC_H3K27Ac_peak_6026_lociStitched	chr1	207902025	207902435	1	411	371.952	14345	0
1_HSPC_H3K27Ac_peak_57612_lociStitched	chr6	50929951	50930603	1	653	371.9008	14346	0
1_HSPC_H3K27Ac_peak_60060_lociStitched	chr7	17502931	17503487	1	557	371.7972	14347	0
1_HSPC_H3K27Ac_peak_12578_lociStitched	chr11	73372251	73372631	1	381	371.678	14348	0
1_HSPC_H3K27Ac_peak_34310_lociStitched	chr19	50931464	50931750	1	287	371.5426	14349	0
1_HSPC_H3K27Ac_peak_4951_lociStitched	chr1	168341826	168342460	1	635	371.3972	14350	0
1_HSPC_H3K27Ac_peak_21744_lociStitched	chr15	41036962	41037330	1	369	371.3856	14351	0
1_HSPC_H3K27Ac_peak_51902_lociStitched	chr4	171123594	171124424	1	831	371.342	14352	0
1_HSPC_H3K27Ac_peak_49398_lociStitched	chr4	1076368	1076784	1	417	371.3216	14353	0
1_HSPC_H3K27Ac_peak_63387_lociStitched	chr8	12808868	12809410	1	543	371.27	14354	0
1_HSPC_H3K27Ac_peak_59395_lociStitched	chr6	159224888	159225275	1	388	371.2491	14355	0
1_HSPC_H3K27Ac_peak_8122_lociStitched	chr10	38685056	38685671	1	616	371.1525	14356	0
1_HSPC_H3K27Ac_peak_54696_lociStitched	chr5	148240001	148240532	1	532	371.1159	14357	0
1_HSPC_H3K27Ac_peak_28051_lociStitched	chr17	35726071	35726582	1	512	371.0882	14358	0
1_HSPC_H3K27Ac_peak_13932_lociStitched	chr12	1053270	1053648	1	379	371.0448	14359	0
1_HSPC_H3K27Ac_peak_14517_lociStitched	chr12	12518770	12519237	1	468	370.9848	14360	0
1_HSPC_H3K27Ac_peak_45643_lociStitched	chr3	33638972	33639835	1	864	370.9174	14361	0
2_HSPC_H3K27Ac_peak_53064_lociStitched	chr5	66390771	66391558	2	574	370.9131	14362	0
1_HSPC_H3K27Ac_peak_62109_lociStitched	chr7	110143110	110143721	1	612	370.8159	14363	0
1_HSPC_H3K27Ac_peak_65880_lociStitched	chr8	144534346	144534779	1	434	370.648	14364	0
1_HSPC_H3K27Ac_peak_7755_lociStitched	chr10	22311393	22311911	1	519	370.629	14365	0
1_HSPC_H3K27Ac_peak_21105_lociStitched	chr14	102667033	102667403	1	371	370.481	14366	0
2_HSPC_H3K27Ac_peak_42551_lociStitched	chr21	31069815	31070541	2	489	370.4778	14367	0
1_HSPC_H3K27Ac_peak_19988_lociStitched	chr14	61775206	61775743	1	538	370.4763	14368	0
1_HSPC_H3K27Ac_peak_63461_lociStitched	chr8	19266246	19266728	1	483	370.4652	14369	0
2_HSPC_H3K27Ac_peak_67840_lociStitched	chr9	111059245	111060096	2	479	370.4403	14370	0
1_HSPC_H3K27Ac_peak_67302_lociStitched	chr9	91146830	91147232	1	403	370.4028	14371	0
2_HSPC_H3K27Ac_peak_4826_lociStitched	chr1	164571232	164572444	2	593	370.3872	14372	0
1_HSPC_H3K27Ac_peak_56129_lociStitched	chr6	15017437	15018018	1	582	370.3294	14373	0
2_HSPC_H3K27Ac_peak_41054_lociStitched	chr20	23636169	23636911	2	588	370.258	14374	0
1_HSPC_H3K27Ac_peak_42454_lociStitched	chr21	25711199	25711907	1	709	370.2132	14375	0
1_HSPC_H3K27Ac_peak_47442_lociStitched	chr3	125029573	125030000	1	428	370.209	14376	0
2_HSPC_H3K27Ac_peak_58064_lociStitched	chr6	100795849	100796536	2	533	370.0869	14377	0
1_HSPC_H3K27Ac_peak_41038_lociStitched	chr20	23206377	23206735	1	359	370.0288	14378	0
2_HSPC_H3K27Ac_peak_23179_lociStitched	chr15	81459614	81460241	2	405	369.93	14379	0
2_HSPC_H3K27Ac_peak_18089_lociStitched	chr13	45342223	45343275	2	448	369.8832	14380	0
1_HSPC_H3K27Ac_peak_36284_lociStitched	chr2	60727062	60727382	1	321	369.76	14381	0
1_HSPC_H3K27Ac_peak_43073_lociStitched	chr21	45358741	45359066	1	326	369.6875	14382	0
1_HSPC_H3K27Ac_peak_9932_lociStitched	chr10	114673200	114673791	1	592	369.5523	14383	0
2_HSPC_H3K27Ac_peak_63677_lociStitched	chr8	27501369	27501982	2	425	369.3938	14384	0
1_HSPC_H3K27Ac_peak_58421_lociStitched	chr6	116886058	116886591	1	534	369.369	14385	0
1_HSPC_H3K27Ac_peak_29600_lociStitched	chr17	73263571	73263770	1	200	369.3639	14386	0
1_HSPC_H3K27Ac_peak_32101_lociStitched	chr19	5983599	5983900	1	302	369.2066	14387	0
1_HSPC_H3K27Ac_peak_61540_lociStitched	chr7	85202820	85203320	1	501	369.2	14388	0
2_HSPC_H3K27Ac_peak_65244_lociStitched	chr8	120760130	120761098	2	489	369.1952	14389	0
1_HSPC_H3K27Ac_peak_66819_lociStitched	chr9	69467982	69468420	1	439	369.1902	14390	0
1_HSPC_H3K27Ac_peak_20975_lociStitched	chr14	97371864	97372716	1	853	369.1716	14391	0
1_HSPC_H3K27Ac_peak_61536_lociStitched	chr7	84421509	84421813	1	305	368.9648	14392	0
2_HSPC_H3K27Ac_peak_62258_lociStitched	chr7	124995751	124996449	2	600	368.893	14393	0
1_HSPC_H3K27Ac_peak_57635_lociStitched	chr6	52369354	52369804	1	451	368.775	14394	0
1_HSPC_H3K27Ac_peak_20763_lociStitched	chr14	91198683	91198994	1	312	368.7216	14395	0
1_HSPC_H3K27Ac_peak_15685_lociStitched	chr12	57661922	57662371	1	450	368.4943	14396	0
2_HSPC_H3K27Ac_peak_23718_lociStitched	chr15	99526784	99527525	2	477	368.277	14397	0
1_HSPC_H3K27Ac_peak_44732_lociStitched	chr22	48534670	48535265	1	596	368.1265	14398	0
1_HSPC_H3K27Ac_peak_12980_lociStitched	chr11	94770627	94771023	1	397	368.1216	14399	0
1_HSPC_H3K27Ac_peak_44386_lociStitched	chr22	40781125	40781580	1	456	368.095	14400	0
1_HSPC_H3K27Ac_peak_29324_lociStitched	chr17	64787630	64788023	1	394	368.0445	14401	0
2_HSPC_H3K27Ac_peak_27194_lociStitched	chr17	14460670	14461431	2	594	367.9435	14402	0
1_HSPC_H3K27Ac_peak_44383_lociStitched	chr22	40725447	40725817	1	371	367.928	14403	0
1_HSPC_H3K27Ac_peak_31038_lociStitched	chr18	43607965	43608547	1	583	367.824	14404	0
2_HSPC_H3K27Ac_peak_49882_lociStitched	chr4	25423532	25424362	2	588	367.773	14405	0
1_HSPC_H3K27Ac_peak_33224_lociStitched	chr19	30514258	30514935	1	678	367.6787	14406	0
1_HSPC_H3K27Ac_peak_19829_lociStitched	chr14	55253677	55254335	1	659	367.6246	14407	0
1_HSPC_H3K27Ac_peak_38259_lociStitched	chr2	143867945	143868590	1	646	367.4565	14408	0
2_HSPC_H3K27Ac_peak_60651_lociStitched	chr7	39109461	39110387	2	638	367.3442	14409	0
2_HSPC_H3K27Ac_peak_18491_lociStitched	chr13	66062327	66063033	2	594	367.0494	14410	0
1_HSPC_H3K27Ac_peak_67572_lociStitched	chr9	99183110	99183317	1	208	366.9903	14411	0
2_HSPC_H3K27Ac_peak_30252_lociStitched	chr18	1511656	1512486	2	713	366.943	14412	0
2_HSPC_H3K27Ac_peak_34922_lociStitched	chr2	8198223	8198965	2	592	366.548	14413	0
2_HSPC_H3K27Ac_peak_45631_lociStitched	chr3	33013922	33014720	2	577	366.5214	14414	0
2_HSPC_H3K27Ac_peak_44635_lociStitched	chr22	45659070	45659783	2	435	366.482	14415	0
1_HSPC_H3K27Ac_peak_19872_lociStitched	chr14	56281491	56281812	1	322	366.3894	14416	0
1_HSPC_H3K27Ac_peak_21412_lociStitched	chr15	22923500	22923918	1	419	366.377	14417	0
1_HSPC_H3K27Ac_peak_6195_lociStitched	chr1	213311818	213312349	1	532	366.3369	14418	0
2_HSPC_H3K27Ac_peak_14720_lociStitched	chr12	24460652	24461347	2	549	366.3345	14419	0
2_HSPC_H3K27Ac_peak_52858_lociStitched	chr5	55605634	55606381	2	434	366.2541	14420	0
1_HSPC_H3K27Ac_peak_48759_lociStitched	chr3	181723104	181723666	1	563	366.1992	14421	0
1_HSPC_H3K27Ac_peak_29430_lociStitched	chr17	68095498	68095930	1	433	366.0336	14422	0
2_HSPC_H3K27Ac_peak_2881_lociStitched	chr1	85893633	85894457	2	739	365.9384	14423	0
2_HSPC_H3K27Ac_peak_58007_lociStitched	chr6	90754139	90755166	2	575	365.9201	14424	0
2_HSPC_H3K27Ac_peak_59391_lociStitched	chr6	159125532	159126153	2	516	365.8932	14425	0
2_HSPC_H3K27Ac_peak_67026_lociStitched	chr9	78239866	78240713	2	552	365.8193	14426	0
1_HSPC_H3K27Ac_peak_19045_lociStitched	chr13	113830622	113831015	1	394	365.7651	14427	0
3_HSPC_H3K27Ac_peak_59466_lociStitched	chr6	162343312	162344264	3	758	365.7584	14428	0
2_HSPC_H3K27Ac_peak_30694_lociStitched	chr18	18653928	18654576	2	440	365.6664	14429	0
2_HSPC_H3K27Ac_peak_14692_lociStitched	chr12	21631384	21632219	2	599	365.563	14430	0
1_HSPC_H3K27Ac_peak_35735_lociStitched	chr2	38405611	38406223	1	613	365.5476	14431	0
1_HSPC_H3K27Ac_peak_33484_lociStitched	chr19	38453808	38454268	1	461	365.378	14432	0
1_HSPC_H3K27Ac_peak_57616_lociStitched	chr6	51167763	51168182	1	420	365.3261	14433	0
1_HSPC_H3K27Ac_peak_51818_lociStitched	chr4	160193097	160193564	1	468	365.2407	14434	0
1_HSPC_H3K27Ac_peak_43344_lociStitched	chr22	19247107	19247679	1	573	365.1648	14435	0
2_HSPC_H3K27Ac_peak_51042_lociStitched	chr4	103375089	103376081	2	561	364.8576	14436	0
1_HSPC_H3K27Ac_peak_48561_lociStitched	chr3	170963692	170964049	1	358	364.8183	14437	0
1_HSPC_H3K27Ac_peak_56700_lociStitched	chr6	28984183	28984647	1	465	364.7504	14438	0
1_HSPC_H3K27Ac_peak_54377_lociStitched	chr5	137705110	137705495	1	386	364.749	14439	0
1_HSPC_H3K27Ac_peak_19048_lociStitched	chr13	113917071	113917498	1	428	364.6153	14440	0
2_HSPC_H3K27Ac_peak_58236_lociStitched	chr6	109812054	109812841	2	720	364.4597	14441	0
2_HSPC_H3K27Ac_peak_7717_lociStitched	chr10	20064423	20065069	2	491	364.4086	14442	0
2_HSPC_H3K27Ac_peak_50563_lociStitched	chr4	76640165	76640819	2	480	364.3434	14443	0
2_HSPC_H3K27Ac_peak_70804_lociStitched	chrX	129968011	129968776	2	547	364.293	14444	0
1_HSPC_H3K27Ac_peak_17930_lociStitched	chr13	36894287	36894884	1	598	364.2297	14445	0
1_HSPC_H3K27Ac_peak_48803_lociStitched	chr3	183048618	183049278	1	661	364.188	14446	0
1_HSPC_H3K27Ac_peak_18926_lociStitched	chr13	104188131	104188718	1	588	364.1748	14447	0
1_HSPC_H3K27Ac_peak_16566_lociStitched	chr12	105620009	105620462	1	454	364.0761	14448	0
1_HSPC_H3K27Ac_peak_14442_lociStitched	chr12	11733568	11733998	1	431	364.038	14449	0
1_HSPC_H3K27Ac_peak_5532_lociStitched	chr1	193337360	193337894	1	535	364.0278	14450	0
2_HSPC_H3K27Ac_peak_34840_lociStitched	chr2	2616991	2617780	2	578	363.9657	14451	0
2_HSPC_H3K27Ac_peak_27872_lociStitched	chr17	30830372	30831436	2	418	363.888	14452	0
1_HSPC_H3K27Ac_peak_17573_lociStitched	chr13	22050939	22051304	1	366	363.8685	14453	0
1_HSPC_H3K27Ac_peak_25403_lociStitched	chr16	50369193	50369750	1	558	363.721	14454	0
1_HSPC_H3K27Ac_peak_35123_lociStitched	chr2	12309889	12310554	1	666	363.6885	14455	0
1_HSPC_H3K27Ac_peak_70643_lociStitched	chrX	117747681	117748379	1	699	363.5882	14456	0
3_HSPC_H3K27Ac_peak_36771_lociStitched	chr2	71644151	71645046	3	661	363.549	14457	0
1_HSPC_H3K27Ac_peak_45193_lociStitched	chr3	14160394	14160662	1	269	363.4616	14458	0
2_HSPC_H3K27Ac_peak_18437_lociStitched	chr13	52871253	52872094	2	584	363.312	14459	0
2_HSPC_H3K27Ac_peak_23174_lociStitched	chr15	81348428	81349414	2	428	363.2424	14460	0
